"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/media/0/additional_media_info/monetizable","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/duration_millis","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/0/video_info/variants/1/bitrate","entities/media/0/video_info/variants/1/content_type","entities/media/0/video_info/variants/1/url","entities/media/0/video_info/variants/2/bitrate","entities/media/0/video_info/variants/2/content_type","entities/media/0/video_info/variants/2/url","entities/media/0/video_info/variants/3/bitrate","entities/media/0/video_info/variants/3/content_type","entities/media/0/video_info/variants/3/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","media/video/0/variants/1/bitrate","media/video/0/variants/1/content_type","media/video/0/variants/1/url","media/video/0/variants/2/bitrate","media/video/0/variants/2/content_type","media/video/0/variants/2/url","media/video/0/variants/3/bitrate","media/video/0/variants/3/content_type","media/video/0/variants/3/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","","https://pbs.twimg.com/profile_images/1616108912058433536/foFOa3tA_normal.jpg","sdhowarr14 🇺🇸","118826310","sdhowarr14","280","0","1498387536032399361","Mon Jun 12 15:25:26 +0000 2023","🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668278340485095425","qme","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕","28"
"true","false","A Virgo who likes food & music. ♍🍽🎵
A real woman ♀️ 
Patriot 
#Blogger via #Tumblr 💻 
#CenterRight ➡️
#American 🇺🇸
#AmericaFirst 🇺🇸👍
#DrainTheSwamp","https://pbs.twimg.com/profile_images/2020967182834728960/RR6vO1QC_normal.jpg","Mandy D.🇺🇸","2859175932","damanda835","4677","0","1498387536032399361","Tue Mar 01 04:06:59 +0000 2022","https://t.co/hkeqJteKXB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vaccines.gov","http://vaccines.gov","8","31","https://t.co/hkeqJteKXB","146569971","0","7","CDC","CDCgov",,,,,,"1498510084451840000","qme","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","0","active","@CDCgov https://t.co/hkeqJteKXB",
"false","false","Born and raised proud Texan. America FIRST. We are a Constitutional Republic not a Democracy.

#FJB 🇺🇸 Pronouns: We/WERE/Right","https://pbs.twimg.com/profile_images/1749184682682376192/o_rUuKAP_normal.jpg","TexCzech1776🏴‍☠️","1451952628359962628","jeremy_reznicek","115","0","1498387536032399361","Tue Jun 13 18:28:13 +0000 2023","",,,,,,,,"pic.x.com/njQonHWeO9","https://x.com/jeremy_reznicek/status/1668686728880594954/photo/1",,"Available",,,,,,,,,,,,,,,,,"1668686726154297357","8","31","3_1668686726154297357","3_1668686726154297357","https://pbs.twimg.com/media/FyhdvIHWIA0OxWT.jpg","604","1079","0","0","1079","1079","0","0","1123","985","41","0","1123","562","252","0","1123","1079","0","0","1123","1079","1123","fit","1079","1123","fit","1079","680","fit","653","150","crop","150","photo","https://t.co/njQonHWeO9",,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668686728880594954","qme","0","1668686726154297357","https://pbs.twimg.com/media/FyhdvIHWIA0OxWT.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/njQonHWeO9","18"
"true","false","Modern mugwump. Pushing back against the deceit and outright lies; fighting indoctrination and government overreach.","https://pbs.twimg.com/profile_images/1855354691015827456/NH4cvi5V_normal.jpg","Fritz Edmunds","346156461","FritzEdmunds","698","0","1498387536032399361","Fri Jun 16 02:41:45 +0000 2023","You are literally killing people. Stop it!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669535706006401026","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You are literally killing people. Stop it!","8"
"true","false","Observations from a distance with No Jersey, No Emotion, No Anger.","https://pbs.twimg.com/profile_images/1735115498843488258/KWAwyfMk_normal.jpg","The Wide Angle","1471991489991524355","WideThe27","160","0","1498387536032399361","Wed Jun 14 22:17:20 +0000 2023","🤣👏🏻 yeah fck you and that shot. #serialkiller","40","53","serialkiller",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669106773716791296","en","0",,,,,,,,,,,,,,,,,,,,,,"United States","US","Coral Springs, FL","https://api.twitter.com/1.1/geo/id/6241025d720c4971.json","Coral Springs","city","0","0","0","active","@CDCgov 🤣👏🏻 yeah fck you and that shot. #serialkiller","13"
"false","false","Anchored to the Truth. Ask the right questions and address the root. 
Being normal is being complacent.","https://pbs.twimg.com/profile_images/1605725754951892993/6ZEUEqmj_normal.jpg","Spriri","1339904617287622658","Spriri3","68","0","1498387536032399361","Wed Jun 14 11:39:05 +0000 2023","No crime is left unpunished.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668946154250457088","en","0",,,,,,,,,,,,,,,,,,,,,,"United States","US","Coral Springs, FL","https://api.twitter.com/1.1/geo/id/6241025d720c4971.json","Coral Springs","city","0","0","0","active","@CDCgov No crime is left unpunished.","8"
"false","false","They aren’t in it for us.","https://pbs.twimg.com/profile_images/1498986546694737920/KAUNei9s_normal.jpg","J.S.","24009816","Skogey","763","0","1498387536032399361","Sun Jun 18 14:04:55 +0000 2023","Some of these videos should be removed don’t you think?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670432406493622272","en","0",,,,,,,,,,,,,,,,,,,,,,"United States","US","Coral Springs, FL","https://api.twitter.com/1.1/geo/id/6241025d720c4971.json","Coral Springs","city","0","0","0","active","@CDCgov Some of these videos should be removed don’t you think?","6"
"true","false","Vote for One Nation 🧡","https://pbs.twimg.com/profile_images/2065560554283151360/Sw6U_KG-_normal.jpg","Miss_Anna85 🌍🕊","1607695119813341184","Aussie_Anna85","216","0","1498387536032399361","Mon Jun 12 10:41:27 +0000 2023","This is a load of BS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668206874569904129","en","0",,,,,,,,,,,,,,,,,,,,,,"United States","US","Coral Springs, FL","https://api.twitter.com/1.1/geo/id/6241025d720c4971.json","Coral Springs","city","0","0","0","active","@CDCgov This is a load of BS","12"
"true","false","Happily married, father, physician, grateful to live in a small quiet river country. Awed by the wisdom that preceded us, not the pretentious grifters of today","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Clayton Gibson","1607428544002506753","ClaytonTGibson1","2833","0","1498387536032399361","Fri Jun 16 01:43:02 +0000 2023","Time will tell.
Nothing spoils results alike long term follow up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669520929028710400","en","0",,,,,,,,,,,,,,,,,,,,,,"United States","US","Coral Springs, FL","https://api.twitter.com/1.1/geo/id/6241025d720c4971.json","Coral Springs","city","0","0","0","active","@CDCgov Time will tell.
Nothing spoils results alike long term follow up.","118"
"true","false","Don't DM","https://pbs.twimg.com/profile_images/1235991583377567744/GRquJwjm_normal.jpg","Oscar Stolk","1233345487455031297","StolkOscar","3026","0","1498387536032399361","Tue Jun 13 12:41:04 +0000 2023","😡",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668599365814874123","qme","0",,,,,,,,,,,,,,,,,,,,,,"United States","US","Coral Springs, FL","https://api.twitter.com/1.1/geo/id/6241025d720c4971.json","Coral Springs","city","0","0","0","active","@CDCgov 😡","30"
"false","false","Saved by a🩸donor in 2016 ✝️

If you think there is something  wrong with the world you're NOT wrong. Ephesians 6:12 

Married  

~Maranatha~","https://pbs.twimg.com/profile_images/1752403426267295744/d8e6OBiz_normal.jpg","Mara_Natha","1599171151401521158","mara_natha_2023","259","0","1498387536032399361","Sun Jun 11 19:34:58 +0000 2023","My 18 week baby girl in my belly is not having any of your satanic poison.......",,,,,,,,"pic.x.com/bADlJpRAeT","https://x.com/noneya_biz_23/status/1667978753211785220/photo/1",,"Available",,,,,,,,,,,,,,,,,"1667978745121058817","89","112","16_1667978745121058817","16_1667978745121058817","https://pbs.twimg.com/tweet_video_thumb/FyXZ1NPXsAE8iyE.jpg",,,,,,,,,,,,,,,,,,,,,"220","220","220","fit","220","220","fit","220","220","fit","220","150","crop","150","animated_gif","https://t.co/bADlJpRAeT","1","1",,"0","video/mp4","https://video.twimg.com/tweet_video/FyXZ1NPXsAE8iyE.mp4",,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667978753211785220","en","0",,,"1","1",,"1667978745121058817","https://pbs.twimg.com/tweet_video_thumb/FyXZ1NPXsAE8iyE.jpg","220","220","0","video/mp4","https://video.twimg.com/tweet_video/FyXZ1NPXsAE8iyE.mp4",,,,,,,,,,"United States","US","Coral Springs, FL","https://api.twitter.com/1.1/geo/id/6241025d720c4971.json","Coral Springs","city","0","0","0","active","@CDCgov My 18 week baby girl in my belly is not having any of your satanic poison....... https://t.co/bADlJpRAeT","12"
"false","true","Once there was a pig named cloin. Bubba and sissy thought he was a pet- poor cloin-ma set the table; pa sharpened the ax. what's for supper-poor cloin","https://pbs.twimg.com/profile_images/1892309775167234048/uwt4c9IY_normal.jpg","Poor Cloin","1594802968649519104","FredoNippy","326","0","1498387536032399361","Sun Jun 18 15:01:45 +0000 2023","Two words for you guys Nuremberg trials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670446707971072004","en","0",,,,,,,,,,,,,,,,,,,,,,"United States","US","Coral Springs, FL","https://api.twitter.com/1.1/geo/id/6241025d720c4971.json","Coral Springs","city","0","0","0","active","@CDCgov Two words for you guys Nuremberg trials","4"
"true","true","","https://pbs.twimg.com/profile_images/1589062588444262400/fLpAbSB2_normal.jpg","TD-808","1589062060729503744","TD__808","1549","0","1498387536032399361","Mon Jun 12 01:38:48 +0000 2023","Lies. If you any integrity, you would..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668070312431476736","en","0",,,,,,,,,,,,,,,,,,,,,,"United States","US","Coral Springs, FL","https://api.twitter.com/1.1/geo/id/6241025d720c4971.json","Coral Springs","city","0","0","0","active","@CDCgov Lies. If you any integrity, you would..","33"
"true","false","Concerned about genetic modification of our food supply for profit without sufficient testing.","https://pbs.twimg.com/profile_images/1923911633883017216/7-Ogi51Y_normal.jpg","R","27096664","mediator9","1282","0","1498387536032399361","Tue Jun 13 18:38:45 +0000 2023","Liars!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668689381123653632","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Liars!","66"
"false","false","Anti-everything","https://pbs.twimg.com/profile_images/1561458763168714752/xngSVhvP_normal.jpg","Batica_Zemun 🇷🇸🏴‍☠️☦️","1561456273098477573","BaticaZemun","114","0","1498387536032399361","Mon Jun 12 00:00:07 +0000 2023","Now even vaxed 🐑 know that you pushed deadly shots during pLandemic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668045478129180672","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Now even vaxed 🐑 know that you pushed deadly shots during pLandemic.","7"
"false","false","male, old, country,  Pure American only!","https://pbs.twimg.com/profile_images/1607193428021972992/PckWwyfr_normal.jpg","RichardPace","1607186208865615873","RichardNoComply","72","0","1498387536032399361","Fri Jun 16 05:02:17 +0000 2023","Shot killed my step bro, gave my mother  deminisha, and made a gf friend inquire aids.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669571074084708356","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Shot killed my step bro, gave my mother  deminisha, and made a gf friend inquire aids.","32"
"false","false","Fuck ur pronouns. 🐱 mom of 2. 🇺🇸. No 🦬💩. 🎢 junkie. KISS. 👈😉.  🌻 lover & 420 connoisseur. 2A 1A! PUREBLOOD. ALL U HOES STOP FOLLOWING ME!!","https://pbs.twimg.com/profile_images/1622631126056542208/1aqxXfMV_normal.jpg","SummerWolf🌻🌪","1436125976069558275","twistedstormies","255","0","1498387536032399361","Tue Jun 13 13:54:22 +0000 2023","https://t.co/RXAwoKPsTl

Oh yeah?

Explain this!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vaersaware.com/kids-unk-age-d…","https://www.vaersaware.com/kids-unk-age-deaths","8","31","https://t.co/RXAwoKPsTl","146569971","0","7","CDC","CDCgov",,,,,,"1668617812150198273","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/RXAwoKPsTl

Oh yeah?

Explain this!!!","8"
"false","false","🇺🇸🇺🇸🇺🇸","https://pbs.twimg.com/profile_images/1519123437091913728/2FoYa9Uj_normal.jpg","TerriJ","1519122962523303937","terri_justesen","430","0","1498387536032399361","Sun Jun 18 22:28:55 +0000 2023","You are murders and you know it. Evil!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670559241739042816","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You are murders and you know it. Evil!","9"
"false","true","","https://pbs.twimg.com/profile_images/1423267682577698820/lDQvdLMX_normal.jpg","Pascal","570210216","PascalLapointe1","192","0","1498387536032399361","Fri Jun 16 19:51:16 +0000 2023","Community Notes ???",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669794790840360960","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Community Notes ???","57"
"false","true","I am a child of the one Almighty God.","https://pbs.twimg.com/profile_images/1749960181071405056/Dgvjjmf8_normal.jpg","F.L.","1517701849301852173","f_L_God_knows","201","0","1498387536032399361","Fri Jun 16 01:45:41 +0000 2023","Hold them all accountable &amp; liable. Including this person wearing a white gown. Who even know if she is even a real doctor?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669521596573184000","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Hold them all accountable &amp; liable. Including this person wearing a white gown. Who even know if she is even a real doctor?","24"
"false","false","","https://pbs.twimg.com/profile_images/1451778305493983235/2zIBGRZX_normal.jpg","Lisa","1321977074937171968","LisaWinks13","567","0","1498387536032399361","Sun Jun 18 17:52:28 +0000 2023","Growing evidence means we don’t know for sure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670489669920800768","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Growing evidence means we don’t know for sure.","24"
"false","false","PhD ret. clin. psychologist, activist 60s civil rights movement, cabinet maker, org farmer, landscape/gardener, Master Gardener Emeritus, Past Master
Naturalist","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Patricia P Tursi","2605418844","PatriciaTursi","1019","0","1498387536032399361","Fri Jun 16 21:25:10 +0000 2023","How do you sleep at night?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669818423088431104","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov How do you sleep at night?","49"
"false","true","","https://pbs.twimg.com/profile_images/1597743663450398723/X7HAIs38_normal.png","Mike allard","1597742209637535744","Mikeall53350089","400","0","1498387536032399361","Sun Jun 18 13:45:34 +0000 2023","This doctor is a fucking murderer , get her before she gets you",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670427538470973440","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov This doctor is a fucking murderer , get her before she gets you","2"
"false","false","Eye Health & Gut Microbiota","https://pbs.twimg.com/profile_images/1640053706770063361/CFv9EjaW_normal.jpg","Sagittarius🧠🌞","1612410533818384384","guani_vic","629","0","1498387536032399361","Sun Jun 18 07:55:34 +0000 2023","Lairs",,,,,,,,"pic.x.com/KU32httVD0","https://x.com/guani_vic/status/1670339455398412288/photo/1","Disgusted Steve Carell GIF","Available",,,,,,,,,,,,,,,,,"1670339445290070016","14","37","16_1670339445290070016","16_1670339445290070016","https://pbs.twimg.com/tweet_video_thumb/Fy484CrWcAA1bPi.jpg",,,,,,,,,,,,,,,,,,,,,"176","174","176","fit","174","176","fit","174","176","fit","174","150","crop","150","animated_gif","https://t.co/KU32httVD0","87","88",,"0","video/mp4","https://video.twimg.com/tweet_video/Fy484CrWcAA1bPi.mp4",,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670339455398412288","en","0",,,"87","88",,"1670339445290070016","https://pbs.twimg.com/tweet_video_thumb/Fy484CrWcAA1bPi.jpg","176","174","0","video/mp4","https://video.twimg.com/tweet_video/Fy484CrWcAA1bPi.mp4",,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Lairs https://t.co/KU32httVD0","5"
"false","false","It’s a big club, and I’m not a joiner... Drowning out the din since I don't know when...","https://pbs.twimg.com/profile_images/1559917928/Cardinal_normal.jpg","The Tensor Tympani","201103523","imaredbird","204","0","1498387536032399361","Sun Jun 11 23:23:05 +0000 2023","Lies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668036158540881920","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Lies.","14"
"false","true","just an anarchist, wandering around the open-air slave plantation","https://pbs.twimg.com/profile_images/1588701759584710656/rf9X2sqO_normal.jpg","Derek Mayne","1316523662820872192","DerekMayne5","880","0","1498387536032399361","Fri Jun 16 04:37:19 +0000 2023","You are all lying, sick, genocidal, fucksticks.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669564787552931840","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You are all lying, sick, genocidal, fucksticks.","1"
"false","false","","https://pbs.twimg.com/profile_images/1600296701906112512/SszNj0G2_normal.png","Rocket2052","1600296561866678274","BlueDevil62301","1410","0","1498387536032399361","Mon Jun 12 21:20:33 +0000 2023","All part of the Master Plan to depopulate the almighty Earth.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668367710156210176","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov All part of the Master Plan to depopulate the almighty Earth.","7"
"false","true","Just a mom and American.

To love someone means to see him as God intended him
-Fyodor Dostoevsky","https://pbs.twimg.com/profile_images/1426493729469304842/g1UBhdmH_normal.jpg","Netochka Nezvanova","1424351708206047235","NetochkaNezvan0","2748","0","1498387536032399361","Wed Jun 14 00:28:16 +0000 2023","Freaking evil liars.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668777340283809792","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Freaking evil liars.","15"
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Nastic Jim","1328320224920281088","NasticJim1","756","0","1498387536032399361","Mon Jun 12 14:05:00 +0000 2023","You are mass murderers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668258100522909698","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You are mass murderers.","12"
"false","false","Osteopathic Physician, Red Pilled Democrat, Awake, and rejector of the Globalist Socialism. Patriot","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Dr Wrede","1519043794578161674","DrDrwrede","242","0","1498387536032399361","Mon Jun 19 23:19:40 +0000 2023","This video cuts of out at 24 seconds.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670934400912039943","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov This video cuts of out at 24 seconds.","7"
